"id","href","album_id","key","track_number","artists_id","energy","loudness","valence","danceability","playlist","speechiness","popularity","liveness","tempo","duration_ms","acousticness","available_markets","lyrics","disc_number","instrumentalness","preview_url","name"
"4Om2R9YGw2dLCLrTXVSuUM","https://api.spotify.com/v1/tracks/4Om2R9YGw2dLCLrTXVSuUM","67dMVio8y77b7BcES9hNU9","7.0","4.0","['33f9XCM5DAsntjTwbUNnvU', '2lCkdrLEAILjFMALTXrfVg', '3hRhfQSrL12SX2s3jtpEMZ', '23BiSNXm5UaRFuusoWisYO', '0xcogVKoT8y5OBIg3L0fua']","0.185","-17.796","0.0499","0.287","Queer Composers","0.0344","10.0","0.0946","105.145","425520.0","0.966","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","-99","1.0","0.941","https://p.scdn.co/mp3-preview/08523cb1d928dfd3c911ea4390a4214cc29f2c8f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Tabuh-tabuhan: I. Ostinatos"
"7t9rZKKU43qcg5oyUEp4XL","https://api.spotify.com/v1/tracks/7t9rZKKU43qcg5oyUEp4XL","5fiWptoi1Xs9XA9pew7g0P","5.0","1.0","['5w603RhGuKjuDtIlkQt3E4']","0.398","-10.561","0.344","0.606","Mellow Morning","0.0336","52.0","0.0964","127.965","222155.0","0.914","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

Don't you let me, don’t you let me down
I'm not a player, I don't mess around
You seem nice I kinda like your smile
Do you drink tea, can you stay awhile

Someone told me that you’re kinda sweet
I'm not a sucker for that kinda thing
But when you ordered lemon-ginger tea
That was the moment that changed everything

I gotta, I gotta, I got a feeling
You and me, me and you
Me and you, you and me
I gotta, I gotta, I got a feeling
Me and you, you and me
Me and you we go together like honey and tea
1, 2, 3

Girls like flowers, clever poetry
That old adage doesn't work on me
But conversation and a cup of tea
Boy, you had me at philosophy

I gotta, I gotta, I got a feeling
You and me, me and you
Me and you, you and me
I gotta, I gotta, I got a feeling
Me and you, you and me
You and me we go together like

Honey, you're my honey, and we like to drink tea
From the cafe in the library
Make it a venti and a caffeine free
Won't you be my baby and stay with me
Honey, you're my honey, and we like to drink tea
From the cafe in the library
Make it a venti and a caffeine free
Grab a quiet table and we'll study chemistry

I gotta, I gotta, I got a feeling
You and me, me and you
Me and you, you and me
I gotta, I gotta, I got feeling
Me and you, you and me
You and me we go together like honey and tea
""","1.0","0.471","https://p.scdn.co/mp3-preview/1e5dcc695e8378e9d9acc527094ba5c7cda75fcf?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Honey + Tea"
"7jrfXMEtwhxGilAh7DW65v","https://api.spotify.com/v1/tracks/7jrfXMEtwhxGilAh7DW65v","3EE7gDHq8ac7ErcihW2054","4.0","5.0","['76CfPESQSDDAUluTJH76G4']","0.146","-21.213","0.0","0.0","Learn Swedish","0.0","0.0","0.0","0.0","5067.0","0.536","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
We're a thousand miles from comfort
We have traveled land and sea
But as long as you are with me
There's no place I rather be
I would wait forever
Exulted in the scene
As long as I am with you
My heart continues to beat
With every step we take
Kyoto to The Bay
Strolling so casually
We're different and the same
Gave you another name
Switch up the batteries
If you gave me a chance I would take it
It's a shot in the dark but I'll make it
Know with all of your heart, you can't shame me
When I am with you, there's no place I rather be
N-n-n-no, no, no, no place I rather be We staked out on a mission
To find our inner peace
Make it everlasting
So nothing's incomplete
It's easy being with you
Sacred simplicity
As long as we're together
There's no place I rather be
With every step we take
Kyoto to The Bay
Strolling so casually
We're different and the same
Gave you another name
Switch up the batteries
If you gave me a chance I would take it
It's a shot in the dark but I'll make it
Know with all of your heart, you can't shame me
When I am with you, there's no place I rather be
N-n-n-no, no, no, no place I rather be When I am with you, there's no place I rather be
Hm, Ho
Be Yeah yeah yeah yeah yeah yeah yeah
If you gave me a chance I would take it
It's a shot in the dark but I'll make it
Know with all of your heart, you can't shame me
When I am with you, there's no place I rather be
N-n-n-no, no, no, no place I rather be When I am with you, there's no place I rather be
N-n-n-no, no, no, no place I rather be When I am with you, there's no place I rather be
""","1.0","0.0","https://p.scdn.co/mp3-preview/a842fe1aa77bb1c5871eefe7eb55a14dca1a1b89?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Good Night How Are You?"
"5NTTDyvL5V1kjcjKUtoU6j","https://api.spotify.com/v1/tracks/5NTTDyvL5V1kjcjKUtoU6j","6KdAlVq1oJu7uaA8eAYJf6","6.0","3.0","['2zhxw6A7BNmwZpgCJkjwRz']","0.00257","-24.13","0.102","0.322","SPA Treatment","0.0471","51.0","0.0959","73.616","188000.0","0.994","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","-99","1.0","0.649","https://p.scdn.co/mp3-preview/32c6aff27c3655033d6a98757335c8982a34dfef?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Endless"
"6qlpXtA29VcxCNgLWR5IWx","https://api.spotify.com/v1/tracks/6qlpXtA29VcxCNgLWR5IWx","0DdTKXdgMLcSqccdyj6D9p","2.0","1.0","['4S9EykWXhStSc15wEx8QFK']","0.602","-8.937","0.509","0.537","Je me souviens: années 90","0.07","63.0","0.0548","180.077","254093.0","0.326","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'UY', 'VN', 'ZA']""","""
Intéressé(e) par l'explication des paroles de cette chanson ou d'autres ? Venez faire l'analyse des textes avec nous !

J'ai compris tous les mots, j'ai bien compris, merci
Raisonnable et nouveau, c'est ainsi par ici
Que les choses ont changé, que les fleurs ont fané
Que le temps d'avant, c'était le temps d'avant
Que si tout zappe et lasse, les amours aussi passent

Il faut que tu saches

J'irai chercher ton coeur si tu l'emportes ailleurs
Meme si dans tes danses d'autres dansent tes heures
J'irai chercher ton ame dans les froids dans les flammes
Je te jetterai des sorts pour que tu m'aimes encore

Fallait pas commencer m'attirer me toucher
Fallait pas tant donner moi je sais pas jouer
On me dit qu'aujourd'hui, on me dit que les autres font ainsi
Je ne suis pas les autres
Avant que l'on s'attache, avant que l'on se gache

J'irai chercher ton coeur si tu l'emportes ailleurs
Meme si dans tes danses d'autres dansent tes heures
J'irai chercher ton ame dans les froids dans les flammes
Je te jetterai des sorts pour que tu m'aimes encore

Je trouverai des langages pour chanter tes louanges
Je ferai nos bagages pour d'infinies vendanges
Les formules magiques des marabouts d'Afrique
J'les dirai sans remords pour que tu m'aimes encore

Je m'inventerai reine pour que tu me retiennes
Je me ferai nouvelle pour que le feu reprenne
Je deviendrai ces autres qui te donnent du plaisir
Vos jeux seront les notres si tel est ton desir
Plus brillante plus belle pour une autre etincelle
Je me changerai en or pour que tu m'aimes encore


I understood all the words, I well understood, thanks
Reasonable and new, that's the way here
Things have changed, that flowers get fade
That the time before, was the time before
If all zap and tire, loves also go by

You must know

I'll go get your heart if you take it somewhere else
Even if in your dances others dance your hours
I'll go get your soul in the colds in the flammes
I'll cast a spell on you for you to still love me

Shouldn't begin tease me touch me
Shouldn't give so much I don't know how to play
They say that today, they say others do so
I'm not the others
Before we attach to the other, before we spoil each other
Je veux que tu saches
I want you to know

I'll go get your heart if you take it somewhere else
Even if in your dances others dance your hours
I'll go get your soul in the colds in the flammes
I'll cast a spell on you for you to still love me

I'll find languages to sing your praises
I'll make my luggage’s for infinite vintages
Magic spells from African priests
I'll say them without remorse for you to still love me

I'll name myself queen for you to hold me
I'll make myself new to let the fire restart
I'll become these others who give you pleasure
Your games will be ours if that's your wish
More brilliant more beautiful for another spark
I'll change myself into gold for you to still love me
""","1.0","0.000115","https://p.scdn.co/mp3-preview/ae6187a5d1938e21672aff9c029ad5c3ac15c92f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Pour que tu m'aimes encore"
"3Mh1WBgro21mMd5vXRFYMJ","https://api.spotify.com/v1/tracks/3Mh1WBgro21mMd5vXRFYMJ","5T7SzYy5ZD6B1vv92I49hM","9.0","5.0","['2Rc3Tb5XUPF1YlnQwuPgjg', '1hcdI2N1023RvSwLzTtdsp']","0.466","-8.654","0.156","0.514","Alternativo Latino - Indie Alternativo en Español","0.0268","44.0","0.11","76.01","253893.0","0.148","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

Bar Suciedad te puede atrapar
Las chicas de poster no saben bailar
Brazilian style, no matter where you are
It's all about eating from a trash can
Fuera el estrés, actitud con los pies, muévete!
All monkey star, basic guitar
Renting a video video bar

Dance, you can dance
Dance, you can dance
Dance, you can dance
Dance, you can dance
Dance, you can dance
Dance, you can dance

Bar Suciedad te puede atrapar
Las chicas de poster no saben bailar
Brazilian style, no matter where you are
It's all about eating from a trash can
Fuera el estrés, actitud con los pies, muévete!
All monkey star, basic guitar
Renting a video video bar

Dance, you can dance (x30)
""","1.0","0.0012","https://p.scdn.co/mp3-preview/e3263873b98607496306626249b6ef1b88f12249?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Ey Dios"
"4v4zFRDRkXyGPTRyYur26i","https://api.spotify.com/v1/tracks/4v4zFRDRkXyGPTRyYur26i","7qev8XrmWI1pqJBkXqLcVT","8.0","5.0","['3FmTlY1F9dQyRursrsUaU7']","0.648","-14.063","0.691","0.629","Blues Masters","0.0382","46.0","0.299","104.014","187246.0","0.0203","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""
WAKE UP BABY
THE FIRE IS DOWN TO SMOKE
BURNT OUT, STRUNG OUT
TRYING NOT TO CHOKE
LEANING ON A LOVER
FOR DESIRE WE CAN'T RECOVER
I'M RUNNING ON THE FUMES
OF US BURNING UP TOO SOON
HANGING FROM THE WIRE
ON A LINE YOU SAID TO TREAD
TURNED ROUND, GOT SHOT DOWN
BY WORDS YOU NEVER SAID
I'M TRYING NOT TO FIGHT
CAUSE I LOVE THE GETTING HIGH
BUT THE WEIGHT OF MY WORLD
IS LITTLE MORE THAN SKY
WHO DO YOU LOVE?
WHO DO YOU LOVE?
IT'S NOT ME YOUR THINKING OF
JUST ANOTHER CANDLE
YOU CAN COUNT OUT IN THE WIND
JUST ANOTHER WAR
THAT WAS NEVER RAGED TO WIN
WHO DO YOU LOVE?
WHO DO YOU LOVE?
IT'S NOT ME YOUR THINKING OF
""","1.0","0.0356","https://p.scdn.co/mp3-preview/a1a679802888f95444f52d491b247c3b3cc27784?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Who Do You Love?"
"1xZub7u7tJvnsj198BQiRK","https://api.spotify.com/v1/tracks/1xZub7u7tJvnsj198BQiRK","3LPuE7Tu7BAnK0NksH78D2","6.0","6.0","['2hejA1Dkf8v8R0koF44FvW', '5lYeiQxUTcGKVgAuTqbTeL']","0.594","-8.072","0.266","0.797","This Is Charles Ans","0.3","44.0","0.121","85.903","212187.0","0.436","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

Perdí la cuenta de cuantos errores debo
De cuanta rama quemo
De cuantos pasos me debo
De cuantos labios beso cuidándome de tus celos
De cuantas noches adentro de este bar me desvelo
Imaginar tan tarde, la entrada de este equipo
Sentado por la cuadra esperando el anticipo
Entiendes mico, numero 10 del equipo
Crecí entre vatos locos, dickies caqui como Miclo
Simplon mi clon van cuatro y que llegue el quinto
Clásico elegante como vino tinto
Este estilo es peculiar manejo mi propio teorema
Que lo puedes ver por todo México en un fin de sema
Pura crema primo lo que maneja este cerebro
Que hablando serio y con criterio escribo mejor ebrio
Soy un talento latino arrastrado desde las cloacas
Mi clave es triple 4 por si pregunta la flaca

Y si las cosas no resultan como siempre pensé
Si perdí mi tiempo por no perder la fe
Y si pa' la fecha no se sacia esta sed
Solo que para brindar y terminar de beber

Soy un as en este mic
Tan capaz como en freestyle
Que anda suelto en la ciudad y tus ideas pidiendo rai
Deja te muestro el style, no es cualquier morro pantera
Si hacerlo como el mio quisieran pues entonces mueran
Yo camino en precipicios letras puras y bellas
Con los nike's dispuestos a patearte la cara estrella
Tanto ego que aquí enferma
Y solo saludas por morbo
Calientes actrices porno
Como están mis versos gordos
Pero bueno, pa' que hablar de mas haciéndote menos
Si la gente espera el demo
Y por dentro estoy que me quemo
Nena cierra la puerta que no llegare a dormir
Que al trabajo ahí que cumplir
Y hay 3 conciertos el fin
No se a donde ir, solo me quiero divertir
Beber para vivir y escribir para morir
Aaaaa y escribir para morir
(escribir para morir, escribir para morir)

Y si las cosas no resultan como siempre pensé
Si perdí mi tiempo por no perder la fe
Y si pá la fecha no se sacia esta sed
Solo que para brindar y terminar de beber
""","1.0","0.0","https://p.scdn.co/mp3-preview/f51a321433ce1eac7611fc63cba22c038b962f56?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Perdí la Cuenta"
"2fkAghMeuAFvZ5h2EdW4GP","https://api.spotify.com/v1/tracks/2fkAghMeuAFvZ5h2EdW4GP","1wYUSWzD75xSub0td3dX7H","9.0","11.0","['1VuDXcZRFMb2Kcv04m9Wj3']","0.574","-10.917","0.651","0.292","Rock virou Clássico","0.0357","22.0","0.0608","146.503","196933.0","0.95","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","-99","1.0","0.781","https://p.scdn.co/mp3-preview/802a11e8d6e6422d0de1c7edd6c5857e46699c4e?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","(I Can’t Get No) Satisfaction"
"7zriKzZTkRTexUmBCLNMdG","https://api.spotify.com/v1/tracks/7zriKzZTkRTexUmBCLNMdG","1gJZRSfvXDCnHhYnl5DgWd","11.0","6.0","['6b9DQDp0xKeYM2vdK9pAE6']","0.262","-24.967","0.513","0.666","Badezeit: Hörspiele","0.907","28.0","0.457","112.0","96840.0","0.387","""['AT', 'CH', 'DE']""","""
Wer wohnt nah am Wald, in einem Mäusehaus
Ist es ein Kamel oder eine Maus?
Wer lebt vor der Stadt, mit Mama und Papa
Hat 2 große Ohren und ein paar Schnauzhaar'
Leo Lausemaus, Leo Lausemaus
Leo Lausemaus – wohnt in einem Mäusehaus
Leo Lausemaus, Leo Lausemaus
Leo Lausemaus – kommt zu mir nach Haus
Wer mag Teddy gern und trägt ihn immer rum?
Wer will groß sein und ist gar nicht dumm?
Wer kann lustig sein und wer macht gerne Spaß
Hat 2 große Ohren und 'ne kleine Nas'?
Leo Lausemaus, Leo Lausemaus
Leo Lausemaus – wohnt in einem Mäusehaus
Leo Lausemaus, Leo Lausemaus
Leo Lausemaus – kommt zu mir nach Haus
""","1.0","0.0","https://p.scdn.co/mp3-preview/db63e81fdeba283485755d44cf2846dc7baa3e29?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Folge 4: Leo Lausemaus will nicht baden - Teil 5"
"1QQjQ1V1ic4EQjVlXRTmTV","https://api.spotify.com/v1/tracks/1QQjQ1V1ic4EQjVlXRTmTV","30i1lvsc7c3gnTxvelclvn","1.0","5.0","['70AkqfU43ou9hFxJZTDt7A', '5vSQUyT33qxr1xAX2Tkf3A', '1IxZyCzEKTCm8z7gSgyfTU']","0.634","-5.17","0.236","0.631","Tear Drop","0.0362","54.0","0.0903","145.004","176555.0","0.0521","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","""

I love her and I feel so bad for her
I can only try to make life easier
How I'm gonna miss her clouds my mind
Tell her that my heart's on fire
I try
Tatters of a spider web
Make the most of everything
I try
I love her and I feel so bad for her
Two times
How can I make life easier?
Instead of doing anything
Why do I surrender?
To things that I haven't planned for
Days that haven't ended
Nights are almost over
But in the mornings, in the night
Captivate my heart and mind
So do your thing
What you like
And now the past will supersede
Can't replace all that I've seen
I try to find the path that's back to her
And take myself to where I can be with her
How can I say I'm not attached to her
But I love her and I feel so bad for her
All the time
How can I make life easier
""","1.0","0.000504","https://p.scdn.co/mp3-preview/c9d7ac40f2e5bc81168375f3116d59cd79d6f5e0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Spider Web"
"3Sx7miLHvMXU2DZ4iiuhy7","https://api.spotify.com/v1/tracks/3Sx7miLHvMXU2DZ4iiuhy7","7qRKpkP0jSOlBMLYZhAMCh","9.0","3.0","['6XyY86QOPPrYVGvF9ch6wz']","0.987","-6.461","0.566","0.524","Foca no Estudo","0.0543","36.0","0.125","110.013","230443.0","0.000344","""['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']""","-99","1.0","0.946","https://p.scdn.co/mp3-preview/beee331467dcab26e1fc19be9f48de1112b65b3f?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","BURN IT DOWN - Instrumental"
"6PKtdRQUAQfjsf48uG9LHy","https://api.spotify.com/v1/tracks/6PKtdRQUAQfjsf48uG9LHy","3WyQGIk7LUhGRtkf2Mcyz9","9.0","7.0","['4qhaHyCtCaFugTqT9LzuKp', '5wB4oTJrzCibcjRfsw8CYr', '1D2hSYQvm23bbCMebuEYFY', '0UtimK3e5aGPE8GxMF0Duh', '557ZhaFARSAenUYhV4AwTR', '4JiIJdl3Nt1rCMEoY2RveM', '7btFLFM9VCNAbMaUh5E3MM', '2QlyxJMIc9NrQsPRC5v8Oo', '4RrGvcZ2t0jV8UBFjY93zU', '7BQd79tYnOZLGYlZ7gRL4D']","0.586","-13.47","0.796","0.599","Hörspielzeit: Feuerwehrmann Sam","0.92","22.0","0.551","102.363","226400.0","0.67","""['AT', 'CH', 'DE']""","""

(Intro)
Uhh - uhh
Yeah!
¡Escucha!
Quítame ese freno
Tú mientes más porque yo hablo menos
Quítame ese freno
Ahora soy cool y están de moda los morenos
Quítame ese freno
Tú mientes más porque yo hablo menos
Quítame ese freno
Ahora soy cool y están de moda los morenos

(Verso 1)
Yo le dije a mamá:
""""""Oye mamá:
Ninguna Mina me va a poder olvidar""""""
Yo le dije a mamá:
""""""Oye mamá:""""""
Que a su morenito todos le iban a copiar
(Cha-ching cha-ching)
(Yeah!) Más mamis que el 10 de mayo y por abrir la boca me dieron un salario (Prrr-prrr)
(Yeah!) Flow sanguinario
No es por el cha-ching, es que soy necesario

(Chorus)
Quítame ese freno
Tú mientes más porque yo hablo menos
Quítame ese freno
Ahora soy cool y están de moda los morenos
Quítame ese freno
Tú mientes más porque yo hablo menos
Quítame ese freno
Ahora soy cool y están de moda los morenos

(Verso 2)
Me tiran les tiro, les digo que todo lo que hago es muy fino
Adictivo me motivo, Go y MC rifando en el estilo
Mira niño se me hizo como vino
Muy tranquilo caminando voy forjando mi destino, homs
Pase de grabar en mi habitación
Del Grande tengo muy bien su bendición
Voy decidido a volar en en el mejor avión
Y voy sin freno y atacando en cualquier misión

(Chorus)
Quítame ese freno
Tú mientes más porque yo hablo menos
Quítame ese freno
Ahora soy cool y están de moda los morenos
Quítame ese freno
Tú mientes más porque yo hablo menos
Quítame ese freno
Ahora soy cool y están de moda los morenos

(Outro)
¿Crees que lloro? Tengo un maldito diente de oro
Y pocos dejan de seguirme aunque ya me hayan dado unfollow
¿Crees que lloro? Tengo un maldito diente de oro
Y pocos dejan de seguirme aunque ella me haya dado unfollow
Go Golden Junk
México
Quintana Roo, bro
GOOTI Funk????
983 (Man)
Woo, woo, skrrt!
""","1.0","0.0","https://p.scdn.co/mp3-preview/8ff948d8d461f68fff732ea258ba2384aa1cb1e0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c","Folge 65: Bessie eilt zur Rettung - Teil 1"
