"id","track_id","artist_popularity","genres","name","followers"
"73nwTQUc9kA9vqGzGPsMkA","6YnRn7r3TnEZmAwT86vhih","41.0","[]","The Egg","3913.0"
"1fpXM23IoNckJ7NDAm8YJQ","0ki12WtT63xUQCYkVpRZGZ","53.0","['alternative rock', 'garage rock', 'grunge', 'stoner rock']","Mark Lanegan","120910.0"
"2aRPBh4HSVPmevvlsCySOt","0apAf4Z92JtMXMeYH3C5Ig","34.0","['andean', 'nueva cancion', 'nueva trova chilena']","Isabel Parra","13765.0"
"0jfPuHqClYpxgqECrMctIG","2ayLc8INRxZYW7NHQgz8mz","29.0","[]","Keoki Kaapana","19.0"
"4ZpFXtSeCyOTnm4UjjxyNP","2rriWUtiB041SRl2Uf0CWp","4.0","['fuji']","Late Alhaji Ayinla Omowura & His Apala Group","473.0"
"17JEHkohXd5FMCmsdhBz9W","4Cy9dyJyO89JtdTFH0CTiK","25.0","[]","X9 Paulistana","4.0"
"1D2hSYQvm23bbCMebuEYFY","4jBBYrd68oDG8QCFnO0PCA","0.0","[]","Clemens Gerhard","5.0"
"2p0UyoPfYfI76PCStuXfOP","7mpEOEWo4a5yfLSA4KXzWM","65.0","['classical', 'classical era', 'early romantic era']","Franz Schubert","517574.0"
"2c5hkj3YJYLoXwX2MTlQCE","0KkXFCe8Tu3ux9mKoQUSJd","33.0","[]","Audion","668.0"
"5iJ0fpOiGcc6SjSKPyoKVu","1gAbEXZi4ZrmA5KPQARXrD","46.0","[]","Christy McDonald","75.0"
"45Ui3GdcxzbdJhhTtZLXO8","09TcvajvB2MFF0YzfSG4sG","62.0","['chillhop', 'lo-fi beats']","Aso","11917.0"
"6DnF6PBcTSsEZuEjXpK0gX","3vO4yolddOhdDHWL5GB0Fn","61.0","['chillhop', 'lo-fi beats']","Harris Cole","12726.0"
"1NrkyGnaWUYV1hLP74pp6X","5Bcaz5lcYFhRtOIE8js5PA","37.0","['black thrash', 'brutal death metal', 'death metal', 'deathgrind', 'florida death metal', 'goregrind', 'groove metal', 'metal', 'technical death metal']","Malevolent Creation","38394.0"
"5cj0lLjcoR7YOSnhnX0Po5","4cTm3Ev9bUvy4ChJjB1nhl","67.0","['alternative r&b', 'electropop', 'escape room', 'la indie', 'pop']","Doja Cat","257235.0"
"0lcIRzEVZTKyNiEct4UKTo","3EwAG7SM8Ur7haI1HBbFYx","34.0","['indie r&b']","Harrison First","1424.0"
"3SfPWx1bnDcsSNI0V1cBYu","2hmdWr3UjU3aXS4KjhQgex","15.0","[]","Zoltán Váczi","10.0"
"51QDcQjjBvHE7SU6syzZDj","4oiAKtCs8bfZtDIMLAA5V7","19.0","[]","Péter Szűts","4.0"
"3MQuQtVNJG9SchM1l2CTm3","7m3zESC5sYrdRTlq1EO5Ep","37.0","['modern blues rock']","Ben Poole","3395.0"
"60D02jCKDe2K5snyAqG32L","5St9TDPlfZ8WealT5TCl6s","1.0","[]","Lupus Hellingk","0.0"
"48XgWMevIvFi72xQFN2qqb","054MF2HfHcqygtR0ikyOPq","26.0","[]","Eliza Neals","1344.0"
"3MKCzCnpzw3TjUYs2v7vDA","2xizRhme7pYeITbH1NLLGt","68.0","['classical', 'late romantic era', 'russian romanticism']","Pyotr Ilyich Tchaikovsky","467731.0"
"5K2KygH1PvoD7UtWpFWjC0","583AJvyl1HDbo3TXWPWGJB","31.0","[]","Stor & Aleks","3.0"
"5LtSeo1WugzhhajRXZPM8r","6eAcXMjyBX7yPOBVxnUURN","12.0","['medieval']","Neidhart von Reuental","155.0"
"0TctqSnMLeSirOMzi6Wdb3","1QFFuQ5RVFZM1IdHWuhKlU","16.0","[]","Mária Zempléni","5.0"
"23zg3TcAtWQy7J6upgbUnj","0N0kU4n1xY6DE4vhhfPEAC","81.0","['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']","Usher","6806588.0"
"4lHAjTCvXGu8QIM3cEe93m","3NTUGxmDIRf40iS5gZOhBu","60.0","['trap espanol']","Maka","78103.0"
"7iR5h6yGnTiswjsmj624Rq","2xjPSOwrS79rrioPEsKw3U","58.0","['dutch pop', 'dutch rock', 'levenslied', 'nederpop']","Jan Smit","77787.0"
"3Y3xIwWyq5wnNHPp5gPjOW","34x6hEJgGAOQvmlMql5Ige","69.0","['album rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']","Kenny Loggins","347897.0"
"2fJKxKjBxD1X1NkkG78qai","3nxaPqAOxUxkLhIhbvmv4t","55.0","['baroque ensemble', 'choral', 'classical performance', 'historically informed performance']","Freiburger Barockorchester","5876.0"
"5SqghR4PmacEuzlpIOQI2k","3kkZwbfKs7NzpXL4tKKoA3","41.0","['argentine telepop', 'cumbia pop']","Bandana","32386.0"
"09hVIj6vWgoCDtT03h8ZCa","7AgMX97ljLm9BzszyyXEYZ","70.0","['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'pop rap', 'rap']","A Tribe Called Quest","921325.0"
"351x2S7CduShTNvtzgkMl7","3RfHj7OFWyzyW3Yg1qMBex","49.0","['dancehall', 'panamanian pop', 'riddim', 'soca']","Ding Dong","28243.0"
"01TQ6CLvPSOYGUqRQ3nWgZ","1zXpHPdBAUxnOCQqFMFLk3","49.0","['indie psych-rock']","Geowulf","16027.0"
"6AmX6uFptshw56Z5LbOFhZ","4Xr95NzlQQco00JrQQZ5CV","35.0","['classical cello']","Torleif Thedéen","6123.0"
"1yBSX25jjXRF6KqAKGygy2","0zCWlBqIdBQLPhtIjxWc1o","35.0","['chilean indie']","DJ Raff","11311.0"
"7oWIf1AfunefF3puPqzTkQ","6zyRNdOZbIX9U2LszJf8mq","33.0","['compositional ambient', 'fourth world', 'modern performance']","Bang On A Can All-Stars","5219.0"
"0mFblCBw0GcoY7zY1P8tzE","0KFfqRBZgm6oYRF1ZywF4u","53.0","['baroque', 'classical', 'early music', 'italian baroque']","Domenico Scarlatti","61403.0"
"7wRuaMUZKArrp2sQCaC2LT","11mvJnbO7eCSHLeE3ivwBn","27.0","['hindustani classical', 'hindustani instrumental', 'indian classical']","Swapan Chaudhuri","371.0"
"07YZf4WDAMNwqr4jfgOZ8y","4JIo8RztBbELr2gWJ5OGK6","83.0","['dance pop', 'pinoy hip hop', 'pop', 'pop rap', 'post-teen pop', 'r&b']","Jason Derulo","6594179.0"
"1rhA3rMvp7PcSaxbLlTZXX","2ESWovaZgVi3BMloGgukKw","29.0","[]","Filip Ekestubbe","17.0"
"5ip7ZONAjQCuYNz1kFSsw2","5SC19ZNIh6MUxPHQU9FbEV","15.0","[]","David Bismuth","75.0"
"0xZ9fVp0OnYjYPeX9Z3c8x","1CUd9x2T7qD7vgQqbh1zxY","30.0","['reading']","William Shakespeare","3806.0"
"7fh7bwX9qV60tLxxsp9bTe","2oeLt7N1amHZiev27FvKE2","47.0","['art pop', 'art rock', 'dance rock', 'dream pop', 'experimental', 'experimental rock', 'fourth world', 'freak folk', 'new wave', 'no wave', 'post-punk', 'slow core', 'uk post-punk']","The Durutti Column","31638.0"
"4FeDV8T2wgjzYKBamSp7MG","2AtlLNH6BCDhA5DX8FSpVL","55.0","['bolero', 'latin pop', 'mexican rock-and-roll', 'pop romantico', 'ranchera']","Enrique Guzman","157988.0"
"4eXIbW9SDhsAowo6FJXiLr","2x7QOUkINqQsCSiuPwXTqM","37.0","['afropop', 'nigerian pop']","Chief Obi","2696.0"
"5vLE2kfRrAl2tnL6A3nZWN","5pD0ptd06r1CQIpjHRI2Hn","19.0","['nz pop']","Nakita","1401.0"
"0lZoBs4Pzo7R89JM9lxwoT","0wokCRaKD0zPNhMRXAgVsr","69.0","['dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']","Duran Duran","1091131.0"
"32IXja3Y6CPvnAtTHD2bWg","6ldt2CuhSI1v50NTMjrpjJ","51.0","[]","BLVK JVCK","2936.0"
"2vI9KFm0fwSfPrpEgOeIbq","06rt8Zkk3M1L5lRRNYxQRU","53.0","['bebop', 'contemporary jazz', 'contemporary post-bop', 'cool jazz', 'jazz', 'jazz fusion', 'jazz piano', 'vocal jazz']","Brad Mehldau","94046.0"
"5ltISfRqhTQmTkK74o6i1c","73VkPqgotL61bxvu4nGBnA","21.0","['guidance']","Armand Bégué","98.0"
"0fVqst4UD6o7SKW6SsWPfU","2h3ZhGioLmCHWgXDQhZX0L","44.0","[]","NXSTY","4940.0"
"6ry7MqbQkFzydonOHoGYc3","2VxItoS2Zw3hytTbVkle85","17.0","[]","Viveca Anderberg","3.0"
"6t1gpxYbY8OlLA7D2RiikQ","21RzyxY3EFaxVy6K4RqaU9","77.0","['edm', 'pop', 'tropical house']","Loud Luxury","80792.0"
"6uxu8Pyyh6zwQ9Wk4sfLk8","2hmdWr3UjU3aXS4KjhQgex","15.0","[]","Karoly Bojtos","2.0"
"0bGEitoGJUQPfiBhvzuScw","0apAf4Z92JtMXMeYH3C5Ig","25.0","[]","Roberto Marquez","38.0"
"5Q7Fmn2aPAdijQIUzobRdZ","0WV4nwEWOsQy0vkyK9uGxq","34.0","[]","Ricky Reed","1326.0"
"0JGGxsAD1Eg4X9AcKNcxEB","0j1lzFyh427bXhDHLeth6q","36.0","['bluegrass', 'progressive bluegrass']","Sierra Hull","15492.0"
"4RSyJzf7ef6Iu2rnLdabNq","5f3JSGmXvBk2PxE1hvMG8w","75.0","['francoton']","Willy William","108970.0"
"6BEE7U1XB18NObxxs2rztW","11jAVzBi6jVe6iLhl0vzLk","15.0","[]","Matti Heinikari","1.0"
"6NXrsSyjmxtUrYh3kaAexZ","4rXErxFnFOc4pvLaZl1uWw","31.0","[]","Pêtr Aleksänder","809.0"
"3dpswct31rsudWf8ZASWZe","29bGodakyOzmX8SB6bLVcl","39.0","['christian hip hop', 'christian trap']","Sho Baraka","35453.0"
"14uVJsPC4DByeuD0cq36ez","0xT4knFEialXamJIax97Yx","55.0","['alternative r&b', 'indie r&b', 'neo r&b', 'vapor twitch']","Moods","21658.0"
"0ZED1XzwlLHW4ZaG4lOT6m","4WaNZTduOtqBB5Dsx02cxs","86.0","['dance pop', 'electropop', 'pop', 'post-teen pop', 'r&b']","Julia Michaels","1554521.0"
"1C3guep1CayLvcFFadeQBt","1jvB0haS6ZUihNqCARINWo","53.0","['classic finnish pop', 'classic finnish rock', 'finnish pop', 'iskelma', 'suomi rock']","Vesa-Matti Loiri","29102.0"
"0ercYDYc6IMdLiiBfMwId8","3MQlyzYaz0ulYzcC4NPDjc","55.0","['adoracao', 'brazilian gospel']","Fernanda Brum","682404.0"
"6s22t5Y3prQHyaHWUN1R1C","6TtdtW1s57AYAbXrnQMN4d","77.0","['modern rock', 'pop']","AJR","676851.0"
"1hwcT3vT42GFsikYfVnMIG","5JeB0aWdpAZr5fR2cgHc5w","44.0","['classify', 'fingerstyle']","Stephen Bennett","3803.0"
"50JJSqHUf2RQ9xsHs0KMHg","542Xd5qDeLBvgXZXhfW7LE","76.0","['pop', 'pop rap']","Jon Bellion","812845.0"
"0vmrFTWCwK3gFGDzeUzeMg","4SlQAwaOc6I1Og18qxuB3a","58.0","['chanson', 'french pop']","Patrick Bruel","151818.0"
"6Ur6METz02CC9zcJWDFicC","5CuMr1KC8oMHIBbyduLqI5","60.0","['girl group', 'house', 'post-teen pop', 'tropical house', 'uk pop']","M.O","149892.0"
"6hklWMmuUtnCmSq5jh2mQl","5SUFSVEQP9JlIX3GlcjD1s","33.0","[]","Jealous Friend","20.0"
"2AL02x65Azh5v7Drur4KNp","7bOy53RBWi5dvaXTlUvYHF","39.0","['classical performance', 'violin']","Maxim Vengerov","18911.0"
"0TtzLRGl6mjf5x0Y4Kls9s","1iMcDtoVSkkp3soq4c73VH","38.0","['chamber orchestra', 'modern performance']","AUKSO Orchestra","343.0"
"3K1jQCEOm1vfgWTeCMuzRP","3SJtmAvWNNqWDntbsJNcao","14.0","[]","As Strange As Angels","43.0"
"703RcPLoxfMOHihd6uJxSd","6FaZwntNknQHRFcMzr8DoF","31.0","[]","Gary Cherone","456.0"
"4YRxDV8wJFPHPTeXepOstw","7iLA6PQeQWRjLDHOJgGpj5","67.0","['desi', 'desi hip hop', 'filmi', 'indian pop', 'modern bollywood', 'sufi']","Arijit Singh","1102296.0"
"7MP4jhYmFEgb0AtiOkw55s","5e45GhSF18JYoLpaq2F48h","64.0","['chicano rap']","Play-N-Skillz","11620.0"
"3utZ2yeQk0Z3BCOBWP7Vlu","6Sr3iRWoMsyqVfNDJJQmzk","70.0","['german hip hop', 'german pop', 'pop rap']","Cro","1134825.0"
"6ldr4XTo2DqhL7eP37hIrt","4DtoUcbLAbZhca2atMEKRe","22.0","[]","Mariachis De Durango","334.0"
"2bM3j1JQWBkmzuoZKu4zj2","0F9xBkoWWnzPxbGxeOTGx9","47.0","['classical', 'late romantic era']","Anton Bruckner","29443.0"
"7aBzpmFXB4WWpPl2F7RjBe","6aK32p0U2BzJLHkJrwXt9S","72.0","['pop rap']","Wyclef Jean","184151.0"
"1EgVsKobLzbNgILxx9wrVG","6uwrNagQND3ig9Fqq6hsu4","55.0","['chilean indie', 'chilean rock', 'latin rock', 'nueva cancion']","31 Minutos","135396.0"
"6GpcBKNmZDIrRzYkPJu7Wd","0pdKRp2sUthTPe7RLWpPqQ","64.0","['scandipop']","flora cash","68226.0"
"1QAJqy2dA3ihHBFIHRphZj","010gJrV78swYwVNAWjmWAb","71.0","['dream pop', 'el paso indie', 'shoegaze']","Cigarettes After Sex","833984.0"
"45SolwUehJs6vFkuAfqMf6","6mxFfDN0BCPSW2nc3pmiUu","49.0","['chamame', 'folklore argentino']","Jorge Rojas","129756.0"
"1aUSlNPvVz5IYg9sSsEDPK","5lIZtNv43cbrGKxU28ix4r","33.0","[]","Garey Godson","350.0"
"4rm8Ebq4cW7aq21RDX2CYP","0gywNpgCIMjeQ9py5oeqeS","30.0","[]","Descomplica","368.0"
"44VGw5Gfb4hSnDXbuoYRVZ","5fYECXuRgZjseKDBjW0cRs","4.0","[]","Christopher Timothy","35.0"
"2IjiuEObrCKyZvSb8xLxG9","3KhWB14V9I1XRxr23ulseU","65.0","['deep house', 'deep tropical house', 'tropical house']","filous","75987.0"
"5m5Fh8zrb0uHM85qwkIkVT","2zVNIG9cfMyFxt8XqJ64s4","66.0","['dutch pop', 'dutch rock']","Nielson","107289.0"
"3UbPiAHODPHyrORJPMPnEG","4CpxUCpVJag59w4bm2aCag","33.0","['guidance']","Henry Raymond Jr.","1196.0"
"31ZNfGVEEcI9CyicPVJQni","6ECiMnlVxMU0JTDcJ1DnDH","53.0","['disco house', 'funky tech house']","Junior Sanchez","4032.0"
"1W9sjfsJp3TqWFgvScMZdG","4rBotg9DlEq1H7l60mZL32","18.0","['christmas', 'drama']","Boris Karloff","1483.0"
"2R7b9FcCqxtUA1XeiAtnJw","6qCNaRRr5xJALfNJvh0NAw","0.0","[]","Nushrat Bharucha","0.0"
"1z9u3vLr7gw6IBS8CP8c2X","1UtAlIatgUY1BNMRXT2pks","51.0","['classical performance', 'orchestra', 'radio symphony']","BBC Philharmonic","7219.0"
"4rUyBlggM5tZUH5QZn9ZuO","52YaAsvHqvSHvA33mQEBOP","67.0","['cantautor', 'latin alternative', 'nica', 'nueva cancion', 'rock en espanol', 'trova']","Silvio Rodríguez","571881.0"
"6J7rw7NELJUCThPbAfyLIE","4qoD4IJbbir3hsAu4IowiG","64.0","['acoustic pop', 'folk-pop', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']","The Civil Wars","681751.0"
"7MXHWXL86uBpEtfHVnW96X","2dPd19bHD8fzs3BsgOPxpE","49.0","['german punk', 'german rock']","Rogers","11064.0"
"1Ij5ZIGlPTkoZibay58zHe","3i2BVheWF3DueqfFKPuhOW","57.0","['italian arena pop', 'italian hip hop', 'italian pop']","Articolo 31","267571.0"
"0QWBkbHktK9RQYaMSZnZ01","7IqgWCJ1QC7Ldif9dy8fds","53.0","[]","Duane Chase","89.0"
"35q47VBXqYifKiU5VBjeYb","1nJvEwjwZbF5DIPo5jpDwu","46.0","['brazilian electronica']","Dazzo","38209.0"
"6QYAVMzc5wYCsgUWN2Osr9","501YlAetaUihOReeVjAJq1","38.0","[]","Astrud C.","16.0"
"7r6KiZDjtZqBWp5jaDgxA6","3NEVeetLmkytUgwca0pwi3","33.0","['chicha', 'cumbia', 'nu-cumbia']","Frente Cumbiero","12100.0"
"7y33enVLfDvft6HGNmcxdV","7mYRqhp7hhew3UlSvEkJN5","60.0","['bolero', 'grupera', 'mariachi', 'ranchera']","Pedro Infante","466996.0"
"3L7OHIT4kfdcDSnnGM0TKN","7utaupM0HUlbgxx4lO2UxS","52.0","['mexican hip hop', 'trap mexicano']","El Pinche Mara","183847.0"
"19LIHDDSHBD5NyYHI3gpzB","0Bz7dfqPY4JOGZO3O1j8Wh","46.0","['filmi', 'indian pop', 'modern bollywood', 'sufi']","Shilpa Rao","10353.0"
"1vo8zHmO1KzkuU9Xxh6J7W","0C0HwQr9vDg1nR98SHnrPL","71.0","['big room', 'deep big room', 'edm', 'electro house', 'house', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']","MOTi","160976.0"
"2wqF6dCN8bQp7TN0eNDSsc","7tOL3KPed2xaNyDIYBo45p","48.0","['anthem worship', 'christian hip hop', 'christian trap']","Chris Howland","10033.0"
"4HiH23Ui1OvUZfRp5YBQxs","7IqgWCJ1QC7Ldif9dy8fds","53.0","[]","Debbie Turner","105.0"
"50hiYMhi0g77BOkkQ4zebB","3MacOOGmBb1CKeIKyEvxUO","53.0","['classical', 'classical cello', 'classical performance']","Mstislav Rostropovich","26057.0"
"53ExZJvuH0EtML6YKbLPGV","5TYaZCwVVg5GpA74D0Xkov","3.0","[]","Los Hijos de Doña Santos","6.0"
"1cUpGtXcSQsovNYEZOQgOG","322r3kTVgJv9RCxcoG854x","65.0","['colombian hip hop', 'mexican hip hop']","Nanpa Básico","202017.0"
"236WkFGLSfmOX04pQVsrlO","7fcEDkjCsB6ek5bgZEfqFX","32.0","[]","Smoothies","543.0"
"1VuDXcZRFMb2Kcv04m9Wj3","7pOUvwa0BRePhoMMdKmA0Q","37.0","['classify']","ELEW","2649.0"
"3p4CzQQ63YygmB66Npo1cB","1gfOkehOrC389YlyXc4j83","44.0","[]","Camille","4794.0"
"4xwz2JO5YlWJM2nV2lXuAp","2ayLc8INRxZYW7NHQgz8mz","31.0","['ukulele']","Lyle Ritz","915.0"
"6mXY0gIz0rmhrLR61R5clf","3OZeNQnM7WOgsKv7F8gU1q","25.0","[]","Joakim Hillson","825.0"
"6mR7YwqzUTv6hnbySnXIEO","5n20se5BeoY97Ar4dlpHrd","53.0","['cantautor', 'spanish rock']","Marwan","71370.0"
"4CwqmHBrsCzKuBqlQKfYxZ","4wNndJWTgjmPzko0RD0Z9q","60.0","['uk hip hop']","Russ splash","9456.0"
"1vMDljqwte7o3KOIEMY8Ez","5VFaFoflBsCUtXh4OxBr5P","6.0","['japanese classical']","Tadashi Yanada","21.0"
"4fm1JhYuJ0WYVu0x1uKSGR","2tWfUGDJ6mssvisbwGrnXU","2.0","['classical piano trio']","Trio Cordilleras","2.0"
"4dSDQR6kZAlQbDG44CYDdL","0ksW8UMhvv6yIESBCadQ5o","43.0","['musica infantil']","Hélio Ziskind","6615.0"
"2ptmyXoL7poH6Zq62h1QT9","1XyrCDIjeD52gWpBqZJd7l","62.0","['country', 'country gospel', 'country rock', 'cowboy western', 'nashville sound', 'outlaw country', 'southern rock', 'traditional country']","Merle Haggard","482871.0"
"6NabiI0Y1xJ9aQObi8Fqxl","6DcRl6YsTIykPkI2TjlqE8","6.0","[]","Reiis","2.0"
"7pfi2Lbczm9JOzZw5ag5ho","2Ja6olyQK3JtLf1pvcgM8z","20.0","['relaxative']","Mourco U.","75.0"
"0o8c17fdXpsDbQez6drlmt","1qteisqG6gO3CsYRD0gWcC","21.0","[]","Chad Taylor","187.0"
"0bAsonQhLCM38XGCuSC8Cy","2hmdWr3UjU3aXS4KjhQgex","16.0","[]","Katalin Károlyi","30.0"
"2DnUdcNeCZpstbr98eBImW","6K9vAIdKsPyDpnu4PuJge9","29.0","[]","The White Raven","1492.0"
"6MKNzi38fPQCFRdWOtHqTJ","7iEDvzx73KVQ3y4Atls5AL","48.0","['swedish pop']","Erik Hassle","50718.0"
"47tuSUJMhsa3twW6wgKdIW","0thYKKLw11YVYkSlQAvN4K","69.0","[]","Nursery Rhymes 123","34881.0"
"6ghiFYcwn2Vzl6K50U0UPz","2TLDilmv1UmRTfyb7f2Hrx","63.0","['contemporary country', 'country pop', 'country road', 'modern country rock']","Michael Ray","157328.0"
"2iEHP9ulupDjZ4lSerS15e","3MycP5EwBA7bV5RIsXsooc","29.0","[]","Colin Callahan","447.0"
"3gZAVWMzKOt1tVO4tHoGwo","5df99H7yd4phkyAR9feLdf","57.0","['folk brasileiro', 'nova mpb']","OutroEu","94774.0"
"6w3ForFsXxktx8sRAkX7CZ","5VFaFoflBsCUtXh4OxBr5P","11.0","[]","Ingrid Procureur","4.0"
"6lndAVTHIM4nzgGb8kiLuq","1dkecHBEZgIJuUn7B3dv86","11.0","[]","Bengt-Ola Morgny","1.0"
"1iu7Ih3gUvdtJARXkktQxO","4lq0QcqQc1x14lKoC6U9QQ","28.0","[]","San Francisco Ballet Orchestra","7590.0"
"1SupJlEpv7RS2tPNRaHViT","6GxEpbOvB4dXgRF2SLJliK","88.0","['latin', 'latin hip hop', 'pop', 'reggaeton', 'tropical']","Nicky Jam","8886523.0"
"2bIRaSVetyQQobI6mQPJl7","1wrRUdTA0DSVw1HrZUXzPe","15.0","[]","Haruna Ishola (M.O.N. Baba Ngani Agba)","915.0"
"2cDmABzMFZ2lPS4TXAtmFx","3ey6H1M56MhYixU1MOplOy","18.0","[]","Monte-Carle Philharmonique Orchestra","1.0"
"0llMC0nksOCqXOVebv1OUa","1ZvkUF4hXL1gVv4wVTDWCl","30.0","['samba-enredo']","Igor Sorriso","513.0"
"6lJgqdHpRFMsxeqyrSUYMR","6JBKhIy0NYsIAZ1ZuV0Nf4","46.0","['eurovision']","Leonora","256.0"
"2Rc3Tb5XUPF1YlnQwuPgjg","4DhpTdM0TgJ6vv1zUAuFXl","53.0","['argentine indie', 'argentine rock', 'latin alternative', 'latin funk', 'latin rock', 'rock en espanol', 'rock nacional']","Illya Kuryaki & The Valderramas","145948.0"
"6sZREHX9XWWC5van5XX6Q7","501YlAetaUihOReeVjAJq1","51.0","['coverchill']","Urban Love","3298.0"
"76vf87f372a013xz5hOKSj","3GMR0d23S3KIJEapxPGiDy","47.0","['samba-enredo']","Liga Independente das Escolas de Samba","351.0"
"7x3f7c0fBanNlQwpx1255g","0Yg1hSAUgd2AAneReFOVzS","57.0","['chanson', 'ye ye']","Françoise Hardy","139100.0"
"7HqEmV7FeCi16bQyHMpIrF","7L97R04c6ZaPlU8xSxibQp","60.0","['australian dance']","VASSY","12741.0"
"7btFLFM9VCNAbMaUh5E3MM","3guN8UWgwS3FtauxUKPWL1","0.0","[]","Philipp Draeger","0.0"
"2oIhBHgCKrWk1miUcAgFB1","2VxItoS2Zw3hytTbVkle85","23.0","[]","Erik Saeden","100.0"
"2kXJ68O899XvWOBdpzlXgs","0wukBbAnm7wfXRD1Zzds3w","48.0","['avant-garde', 'classical', 'late romantic era', 'russian romanticism']","Nikolai Rimsky-Korsakov","36941.0"
"3tJoFztHeIJkJWMrx0td2f","6opC9QRzTviOM6y7hYhKh6","73.0","['rap', 'southern hip hop', 'trap music']","Moneybagg Yo","751008.0"
"0JGI98ag3YDbM9SCHcnKXg","58xaK6IIy8eFKPuPRmFR53","46.0","['historically informed performance']","Petra Mullejans","214.0"
"47m9O7ZO0xLUBX51cfPdtp","1KCRIpka7zPgYHAJZagVL4","53.0","['chillhop', 'lo-fi beats']","jrd.","1491.0"
"3NctONAaSREQPVtpN9GRnO","11jAVzBi6jVe6iLhl0vzLk","15.0","[]","Pertti Makela","1.0"
"2izgj6WOKJsuCRCQUKOoVO","2LLtqu4cwwepgiDnm5BW2j","36.0","[]","Nonô","575.0"
"3ByMy7ci04rRr0bt9PMkYk","7jU8zqEHdKjkUSuQmT8EKD","12.0","[]","Robert Chamberlain","12.0"
"5qZm0evJAaQ0546qkSNHk2","1nh3bUbH8smaGxFTJdCCmn","33.0","['jig and reel']","P.J. Hayes","123.0"
"0mdD8YXAyJDJ2BHxIKF0Yf","381VHcFEbYaAxMGm12ZNlF","52.0","['argentine rock', 'chamame', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional']","Raly Barrionuevo","82320.0"
"3LnUnKJnfezw19rfp8hSxi","72y8Ux1ab53mniGZ7N15gG","26.0","[]","Ripple","1007.0"
"79fAZ50LAuQbzEjVnkpTvY","0hmAHKfApD3YNFsT0rGU0f","36.0","[]","Tamsin Waley-Cohen","398.0"
"04O00MEN0lHEKWTwRjb1nS","0rtYRtOYiXy8islpKQQm7Z","54.0","[]","THRDL!FE","1206.0"
"3u7hrkQcZmqCkcDg3WPczt","1DXfP4pjVF28uQ89ptFOMw","32.0","['neo soul']","Noel Gourdin","23593.0"
"4TAoP0f9OuWZUesao43xUW","3abrSoXZFGxCp2nTyzNvhG","71.0","['afrobeats', 'afropop', 'ghanaian hip hop', 'nigerian pop']","Mr Eazi","128917.0"
"4qhaHyCtCaFugTqT9LzuKp","4jBBYrd68oDG8QCFnO0PCA","56.0","['kindermusik', 'kleine hoerspiel']","Feuerwehrmann Sam","13683.0"
"2oQX8QiMXOyuqbcZEFsZfm","38I8OemgIPYHdP5uBNY8BO","74.0","['dembow', 'latin', 'rap dominicano', 'reggaeton flow', 'tropical']","El Alfa","486332.0"
"6soPpJHlCtN6SY8pWlfbC6","1nRKTANKjcgyKccNQk6l39","61.0","['chanson', 'french indie pop', 'french indietronica', 'french rock']","-M-","144821.0"
"024fyBKtqn2cB9qCl90bFW","7H6TODbeHNHJTi72xlT5Ly","21.0","[]","Ingrid DuMosch","2490.0"
"5ET6v0l25osw5BzztPsMvD","4tYh1gBryqiEgBJlZTw8lC","48.0","[]","Muelas De Gallo","2460.0"
"3Hp0UEUyC4PGYiTARirh3F","2VxItoS2Zw3hytTbVkle85","22.0","[]","Stefan Parkman","29.0"
"5nvWOyAkfNgVLKESq4fOj2","5lKgQh2Jab4z5rXMy1CXi0","45.0","['christian hip hop', 'christian trap', 'pittsburgh rap']","Montell Fish","12380.0"
"39mgk0y3gWDfKqHTAcc2LG","5lKgQh2Jab4z5rXMy1CXi0","41.0","['christian hip hop', 'christian pop', 'christian trap']","Sarah Juers","4126.0"
"62WLKvGxUiIjMITbNetyR6","3d0IYd0xEiXbcS9bCEaWd5","29.0","['tango', 'vintage tango']","Ariel Ardit","2629.0"
"0CbeG1224FS58EUx4tPevZ","6fhCQcU6XAMN706TtxdGvl","72.0","['australian dance', 'big room', 'catstep', 'edm', 'melbourne bounce', 'melbourne bounce international']","Timmy Trumpet","426915.0"
"7wGizTRCLYwsLnTuCBbJ6t","56L5TD9qZ4ZUneixRr1YO0","43.0","['christian hip hop', 'christian trap']","Propaganda","46460.0"
"5nKWyJ4SrEjMKMx42F6h2g","1pHYKN3CblB2INc0JM9mal","8.0","[]","Vladimir Lande","14.0"
"3DnNQH13SfSOjZDsVEa0ht","1z5xaxIyoH8mqQPyWRYIsO","62.0","['brazilian electronica']","Liu","123085.0"
"414b0lu4cATE2b6rIZRPvY","2hmdWr3UjU3aXS4KjhQgex","16.0","[]","Ágnes Dobszay","5.0"
"44bvfFf9VeGwVjK0QDqQ7O","4UluFGXeIzL3SGLrX7qwuy","57.0","['french hip hop', 'french reggae', 'rap conscient']","Oxmo Puccino","101663.0"
